time,open,low,close,volume
2014-01-02T08:00:00+08:00,24.9,24.9,25.5,5690800.0
2014-01-03T08:00:00+08:00,25.3,24.7,25.25,6873500.0
2014-01-06T08:00:00+08:00,25.25,25.2,25.5,7207800.0
2014-01-07T08:00:00+08:00,25.5,25.5,25.6,7008100.0
2014-01-08T08:00:00+08:00,25.65,25.6,26.1,11894200.0
2014-01-09T08:00:00+08:00,26.1,25.6,25.8,11073000.0
2014-01-10T08:00:00+08:00,26.0,25.6,25.7,9245900.0
2014-01-13T08:00:00+08:00,25.7,25.7,26.1,2382900.0
2014-01-14T08:00:00+08:00,26.2,25.8,26.4,12392800.0
2014-01-15T08:00:00+08:00,26.6,26.55,26.65,12156700.0
2014-01-16T08:00:00+08:00,26.75,26.4,26.45,9286000.0
2014-01-17T08:00:00+08:00,26.5,26.3,26.45,10369500.0
2014-01-20T08:00:00+08:00,26.5,26.35,26.75,10392900.0
2014-01-21T08:00:00+08:00,26.6,26.2,26.7,17493000.0
2014-01-22T08:00:00+08:00,26.75,26.65,27.5,15573100.0
2014-01-23T08:00:00+08:00,27.5,27.0,27.55,8383100.0
2014-01-24T08:00:00+08:00,27.5,26.95,27.55,12383000.0
2014-01-27T08:00:00+08:00,26.9,26.4,27.1,26879800.0
2014-01-28T08:00:00+08:00,27.1,26.35,26.35,8587300.0
2014-01-29T08:00:00+08:00,26.45,26.45,26.5,17058900.0
2014-01-30T08:00:00+08:00,26.1,26.05,26.2,14120400.0
2014-02-03T08:00:00+08:00,26.2,25.9,26.7,9247800.0
2014-02-04T08:00:00+08:00,26.2,25.55,25.55,6764400.0
2014-02-05T08:00:00+08:00,26.0,25.35,25.8,7604000.0
2014-02-06T08:00:00+08:00,25.8,25.5,25.65,8071400.0
2014-02-07T08:00:00+08:00,25.9,25.9,26.15,7607600.0
2014-02-10T08:00:00+08:00,26.2,25.95,25.95,7205500.0
2014-02-11T08:00:00+08:00,26.4,26.1,26.15,8173800.0
2014-02-12T08:00:00+08:00,26.5,25.8,25.8,9978600.0
2014-02-13T08:00:00+08:00,25.85,25.85,26.1,4027900.0
2014-02-14T08:00:00+08:00,26.1,26.1,26.3,14219500.0
2014-02-17T08:00:00+08:00,26.4,26.3,26.35,5875600.0
2014-02-18T08:00:00+08:00,26.65,26.65,27.2,14396100.0
2014-02-19T08:00:00+08:00,27.85,27.85,28.65,25016700.0
2014-02-20T08:00:00+08:00,28.65,28.3,28.85,20477200.0
2014-02-21T08:00:00+08:00,28.9,28.45,28.75,22685300.0
2014-02-24T08:00:00+08:00,28.95,28.4,28.4,11098900.0
2014-02-25T08:00:00+08:00,28.55,28.1,28.1,16630100.0
2014-02-26T08:00:00+08:00,28.1,28.0,28.0,7828200.0
2014-02-27T08:00:00+08:00,28.45,28.1,29.2,11867000.0
2014-02-28T08:00:00+08:00,29.3,29.3,30.5,26282800.0
2014-03-03T08:00:00+08:00,29.75,29.7,29.85,15529900.0
2014-03-04T08:00:00+08:00,29.4,29.25,29.25,8698000.0
2014-03-05T08:00:00+08:00,29.55,29.55,29.9,24863200.0
2014-03-06T08:00:00+08:00,29.95,29.55,29.6,15353600.0
2014-03-07T08:00:00+08:00,29.7,29.4,29.4,5255200.0
2014-03-10T08:00:00+08:00,29.5,29.15,29.25,6222800.0
2014-03-11T08:00:00+08:00,29.1,29.1,29.3,8720300.0
2014-03-12T08:00:00+08:00,29.3,28.5,28.5,11295100.0
2014-03-13T08:00:00+08:00,28.5,28.5,28.7,9991700.0
2014-03-14T08:00:00+08:00,28.7,28.15,28.4,11042900.0
2014-03-17T08:00:00+08:00,28.65,28.2,28.3,10736000.0
2014-03-18T08:00:00+08:00,28.4,28.4,28.95,19513600.0
2014-03-19T08:00:00+08:00,28.95,28.3,28.5,8313000.0
2014-03-20T08:00:00+08:00,28.5,28.3,28.4,10342600.0
2014-03-21T08:00:00+08:00,28.6,28.6,28.75,10619300.0
2014-03-24T08:00:00+08:00,29.1,28.4,28.7,5553400.0
2014-03-25T08:00:00+08:00,28.75,28.3,28.35,7329500.0
2014-03-26T08:00:00+08:00,28.35,28.0,28.25,9061600.0
2014-03-27T08:00:00+08:00,28.25,28.2,28.45,6083700.0
2014-03-28T08:00:00+08:00,28.6,28.6,29.6,9235100.0
2014-03-31T08:00:00+08:00,29.7,29.5,29.9,15310800.0
2014-04-01T08:00:00+08:00,29.9,29.75,30.4,18819000.0
2014-04-02T08:00:00+08:00,30.45,30.45,31.05,24468300.0
2014-04-03T08:00:00+08:00,31.15,31.15,31.6,25806100.0
2014-04-04T08:00:00+08:00,31.6,31.25,31.4,17494500.0
2014-04-07T08:00:00+08:00,31.25,31.1,31.3,7412200.0
2014-04-08T08:00:00+08:00,31.05,30.85,30.9,17909700.0
2014-04-10T08:00:00+08:00,31.1,30.1,30.4,15195500.0
2014-04-11T08:00:00+08:00,29.9,29.1,29.55,37749500.0
2014-04-14T08:00:00+08:00,29.55,29.55,30.1,11114200.0
2014-04-15T08:00:00+08:00,30.3,30.05,30.2,5398100.0
2014-04-16T08:00:00+08:00,30.1,29.7,30.4,10954800.0
2014-04-21T08:00:00+08:00,30.65,30.65,30.95,12846000.0
2014-04-22T08:00:00+08:00,30.95,30.5,30.7,32049800.0
2014-04-23T08:00:00+08:00,30.75,30.5,30.55,12199300.0
2014-04-24T08:00:00+08:00,30.5,30.4,30.65,9619400.0
2014-04-25T08:00:00+08:00,30.7,30.35,30.35,4910800.0
2014-04-28T08:00:00+08:00,30.4,29.7,29.7,5143700.0
2014-04-29T08:00:00+08:00,30.0,29.75,29.85,7949000.0
2014-04-30T08:00:00+08:00,29.85,29.85,30.1,9218000.0
2014-05-02T08:00:00+08:00,30.3,30.05,30.15,11901700.0
2014-05-05T08:00:00+08:00,30.15,30.15,30.75,6123800.0
2014-05-06T08:00:00+08:00,30.75,30.25,30.9,6612900.0
2014-05-07T08:00:00+08:00,30.95,30.85,31.0,7456600.0
2014-05-08T08:00:00+08:00,31.25,30.85,30.95,12601300.0
2014-05-09T08:00:00+08:00,31.6,31.1,31.95,21507400.0
2014-05-12T08:00:00+08:00,32.0,31.65,31.75,14394800.0
2014-05-13T08:00:00+08:00,31.75,31.75,32.0,16970100.0
2014-05-14T08:00:00+08:00,32.0,32.0,32.6,23631800.0
2014-05-15T08:00:00+08:00,32.7,32.4,32.55,15913800.0
2014-05-16T08:00:00+08:00,32.6,31.75,32.05,18177400.0
2014-05-19T08:00:00+08:00,31.95,31.95,32.5,10070000.0
2014-05-20T08:00:00+08:00,32.8,32.55,32.9,14842500.0
2014-05-21T08:00:00+08:00,32.9,32.2,32.4,13664700.0
2014-05-22T08:00:00+08:00,32.45,32.35,32.6,7560500.0
2014-05-23T08:00:00+08:00,32.6,32.0,32.15,18260400.0
2014-05-26T08:00:00+08:00,32.2,32.05,32.15,6912500.0
2014-05-27T08:00:00+08:00,32.15,31.95,32.05,7863500.0
2014-05-28T08:00:00+08:00,32.05,31.75,31.85,13486400.0
2014-05-29T08:00:00+08:00,31.85,30.3,30.5,11664600.0
2014-05-30T08:00:00+08:00,31.0,30.0,30.0,21316800.0
2014-06-02T08:00:00+08:00,30.5,30.15,30.65,12970100.0
2014-06-03T08:00:00+08:00,30.65,30.55,31.75,9665300.0
2014-06-04T08:00:00+08:00,31.65,30.6,30.6,5118600.0
2014-06-05T08:00:00+08:00,30.95,30.55,30.85,9467800.0
2014-06-06T08:00:00+08:00,30.85,30.65,30.8,8309600.0
2014-06-09T08:00:00+08:00,30.9,30.5,30.9,5342900.0
2014-06-10T08:00:00+08:00,30.9,30.45,30.6,13897800.0
2014-06-11T08:00:00+08:00,30.7,30.7,31.55,12415300.0
2014-06-13T08:00:00+08:00,31.5,30.9,31.0,4300500.0
2014-06-16T08:00:00+08:00,31.0,31.0,31.3,6450200.0
2014-06-17T08:00:00+08:00,31.0,30.15,30.3,23476900.0
2014-06-18T08:00:00+08:00,30.4,29.8,30.15,29754200.0
2014-06-19T08:00:00+08:00,30.25,29.95,30.05,16524800.0
2014-06-20T08:00:00+08:00,30.15,30.05,30.15,11600800.0
2014-06-23T08:00:00+08:00,30.25,30.25,30.9,11285800.0
