time,open,low,close,volume
2014-01-02T08:00:00+08:00,26.0,26.0,26.35,7758300.0
2014-01-03T08:00:00+08:00,26.35,26.0,26.25,8208800.0
2014-01-06T08:00:00+08:00,26.2,25.7,26.25,7841000.0
2014-01-07T08:00:00+08:00,26.0,25.85,26.15,5505600.0
2014-01-08T08:00:00+08:00,26.05,26.0,26.0,6599500.0
2014-01-09T08:00:00+08:00,26.0,26.0,26.05,3787800.0
2014-01-10T08:00:00+08:00,26.0,25.3,25.4,6195500.0
2014-01-13T08:00:00+08:00,25.45,25.45,25.5,3788200.0
2014-01-14T08:00:00+08:00,25.95,25.45,25.5,4285200.0
2014-01-15T08:00:00+08:00,25.4,25.4,25.55,13614700.0
2014-01-16T08:00:00+08:00,25.6,25.55,25.55,10011400.0
2014-01-17T08:00:00+08:00,25.55,25.4,26.4,13471900.0
2014-01-20T08:00:00+08:00,26.4,25.85,26.05,2779500.0
2014-01-21T08:00:00+08:00,26.0,25.95,26.4,7532600.0
2014-01-22T08:00:00+08:00,26.6,26.25,26.25,6924700.0
2014-01-23T08:00:00+08:00,26.6,26.6,27.0,18388100.0
2014-01-24T08:00:00+08:00,26.6,26.3,27.15,9464400.0
2014-01-27T08:00:00+08:00,27.0,26.6,26.9,19920000.0
2014-01-28T08:00:00+08:00,26.5,26.5,27.0,14625100.0
2014-01-29T08:00:00+08:00,26.95,26.95,27.3,26757500.0
2014-01-30T08:00:00+08:00,27.0,26.95,27.1,13274100.0
2014-02-03T08:00:00+08:00,27.1,27.0,27.05,8530000.0
2014-02-04T08:00:00+08:00,26.8,26.6,26.6,15069400.0
2014-02-05T08:00:00+08:00,26.5,26.5,26.65,8241500.0
2014-02-06T08:00:00+08:00,26.85,26.85,27.0,15222100.0
2014-02-07T08:00:00+08:00,27.0,27.0,27.05,14192100.0
2014-02-10T08:00:00+08:00,27.0,27.0,27.15,6591300.0
2014-02-11T08:00:00+08:00,27.15,27.1,27.3,6075700.0
2014-02-12T08:00:00+08:00,27.4,27.25,27.3,6435300.0
2014-02-13T08:00:00+08:00,27.3,27.0,27.05,8221100.0
2014-02-14T08:00:00+08:00,27.05,26.95,26.95,4749100.0
2014-02-17T08:00:00+08:00,27.15,27.1,27.3,6995700.0
2014-02-18T08:00:00+08:00,27.1,27.1,27.3,4573500.0
2014-02-19T08:00:00+08:00,27.4,27.4,28.8,18245800.0
2014-02-20T08:00:00+08:00,29.5,29.0,29.5,19925100.0
2014-02-21T08:00:00+08:00,29.2,28.7,29.0,8108400.0
2014-02-24T08:00:00+08:00,29.0,28.65,28.7,9400200.0
2014-02-25T08:00:00+08:00,28.75,28.55,28.7,10780000.0
2014-02-26T08:00:00+08:00,29.0,28.8,29.8,12980700.0
2014-02-27T08:00:00+08:00,30.0,29.45,29.7,10127900.0
2014-02-28T08:00:00+08:00,29.5,29.4,30.0,15093300.0
2014-03-03T08:00:00+08:00,29.85,29.3,29.3,6265300.0
2014-03-04T08:00:00+08:00,29.35,28.95,29.0,8468200.0
2014-03-05T08:00:00+08:00,29.3,29.0,29.0,8852400.0
2014-03-06T08:00:00+08:00,29.05,29.05,30.15,22373000.0
2014-03-07T08:00:00+08:00,30.35,29.85,30.0,8717800.0
2014-03-10T08:00:00+08:00,29.8,29.8,29.8,4130200.0
2014-03-11T08:00:00+08:00,29.8,29.5,29.65,10915900.0
2014-03-12T08:00:00+08:00,29.6,29.2,29.9,15450100.0
2014-03-13T08:00:00+08:00,30.2,29.7,29.85,6130200.0
2014-03-14T08:00:00+08:00,29.55,29.2,29.2,8233400.0
2014-03-17T08:00:00+08:00,29.15,29.0,29.3,4048800.0
2014-03-18T08:00:00+08:00,29.5,29.0,29.1,9152700.0
2014-03-19T08:00:00+08:00,29.45,28.75,28.95,11478500.0
2014-03-20T08:00:00+08:00,28.8,27.6,27.9,16591500.0
2014-03-21T08:00:00+08:00,28.2,27.9,27.95,21818700.0
2014-03-24T08:00:00+08:00,28.35,28.2,28.8,6428000.0
2014-03-25T08:00:00+08:00,28.8,28.55,28.8,12322000.0
2014-03-26T08:00:00+08:00,28.9,28.5,28.95,6722100.0
2014-03-27T08:00:00+08:00,28.9,28.7,28.8,9429600.0
2014-03-28T08:00:00+08:00,28.8,28.6,28.65,9882900.0
2014-03-31T08:00:00+08:00,28.7,28.4,28.5,9297000.0
2014-04-01T08:00:00+08:00,28.9,28.8,29.2,10978300.0
2014-04-02T08:00:00+08:00,29.3,29.2,29.5,10908700.0
2014-04-03T08:00:00+08:00,29.5,29.1,29.1,8203100.0
2014-04-04T08:00:00+08:00,29.1,29.0,29.25,3909300.0
2014-04-07T08:00:00+08:00,29.15,29.1,29.25,6104900.0
2014-04-08T08:00:00+08:00,29.25,28.6,28.9,6533300.0
2014-04-10T08:00:00+08:00,29.2,29.2,29.8,10056000.0
2014-04-11T08:00:00+08:00,29.5,29.25,29.35,7842700.0
2014-04-14T08:00:00+08:00,29.2,28.75,28.9,6749800.0
2014-04-15T08:00:00+08:00,29.05,29.0,29.05,10580400.0
2014-04-16T08:00:00+08:00,29.05,29.0,29.2,6648800.0
2014-04-21T08:00:00+08:00,29.15,29.15,29.45,8973000.0
2014-04-22T08:00:00+08:00,29.45,29.45,30.1,14014800.0
2014-04-23T08:00:00+08:00,30.5,30.4,30.65,13367600.0
2014-04-24T08:00:00+08:00,30.8,30.35,30.65,8407400.0
2014-04-25T08:00:00+08:00,30.35,30.25,30.65,4656600.0
2014-04-28T08:00:00+08:00,30.75,30.45,30.6,13352000.0
2014-04-29T08:00:00+08:00,30.75,30.45,30.65,11656400.0
2014-04-30T08:00:00+08:00,30.8,30.75,31.15,18563000.0
2014-05-02T08:00:00+08:00,31.8,31.0,31.0,11911200.0
2014-05-05T08:00:00+08:00,30.6,30.1,30.45,7104800.0
2014-05-06T08:00:00+08:00,30.45,30.2,30.45,5001900.0
2014-05-07T08:00:00+08:00,30.1,29.7,30.0,13543700.0
2014-05-08T08:00:00+08:00,30.25,30.1,30.2,5226000.0
2014-05-09T08:00:00+08:00,30.5,30.2,30.4,7174500.0
2014-05-12T08:00:00+08:00,30.65,30.35,30.4,10514200.0
2014-05-13T08:00:00+08:00,30.35,29.75,29.8,15458500.0
2014-05-14T08:00:00+08:00,29.85,28.95,29.3,22919700.0
2014-05-15T08:00:00+08:00,29.3,29.2,29.3,8359200.0
2014-05-16T08:00:00+08:00,29.25,28.8,29.0,11087900.0
2014-05-19T08:00:00+08:00,29.0,29.0,29.95,12986700.0
2014-05-20T08:00:00+08:00,30.0,29.95,30.05,8915200.0
2014-05-21T08:00:00+08:00,30.0,29.85,29.9,29272700.0
2014-05-22T08:00:00+08:00,30.1,29.95,30.4,2781300.0
2014-05-23T08:00:00+08:00,30.45,30.1,30.4,9455900.0
2014-05-26T08:00:00+08:00,30.4,30.4,30.5,4061100.0
2014-05-27T08:00:00+08:00,30.5,30.0,30.6,3361900.0
2014-05-28T08:00:00+08:00,30.75,30.6,30.7,4978600.0
2014-05-29T08:00:00+08:00,30.7,29.8,30.0,9335300.0
2014-05-30T08:00:00+08:00,30.0,29.4,29.65,8648900.0
2014-06-02T08:00:00+08:00,29.65,29.55,30.55,8048300.0
2014-06-03T08:00:00+08:00,30.5,30.15,30.55,8540700.0
2014-06-04T08:00:00+08:00,30.65,30.1,30.3,5173900.0
2014-06-05T08:00:00+08:00,30.5,29.9,30.1,7268800.0
2014-06-06T08:00:00+08:00,30.45,29.95,30.0,6807900.0
2014-06-09T08:00:00+08:00,30.0,29.8,30.4,3891300.0
2014-06-10T08:00:00+08:00,30.75,29.6,29.85,8361600.0
2014-06-11T08:00:00+08:00,29.65,29.2,29.45,13335500.0
2014-06-13T08:00:00+08:00,29.0,28.65,29.05,11477100.0
2014-06-16T08:00:00+08:00,28.8,28.15,28.45,11305700.0
2014-06-17T08:00:00+08:00,28.45,28.35,28.45,5369900.0
2014-06-18T08:00:00+08:00,28.4,27.9,28.5,7209800.0
2014-06-19T08:00:00+08:00,28.5,28.25,28.5,9002800.0
2014-06-20T08:00:00+08:00,28.35,28.3,28.5,11346400.0
2014-06-23T08:00:00+08:00,28.75,28.35,28.65,10748100.0
2014-06-24T08:00:00+08:00,28.65,28.65,28.9,12798100.0
2014-06-25T08:00:00+08:00,28.85,28.85,29.15,16571500.0
2014-06-26T08:00:00+08:00,29.0,28.8,29.15,10307600.0
2014-06-27T08:00:00+08:00,29.1,28.7,29.2,5580300.0
2014-06-30T08:00:00+08:00,29.2,29.0,29.1,5773600.0
2014-07-01T08:00:00+08:00,29.2,29.0,29.2,2824400.0
2014-07-02T08:00:00+08:00,29.2,29.0,29.35,12236000.0
2014-07-03T08:00:00+08:00,29.35,29.0,29.15,21415000.0
2014-07-04T08:00:00+08:00,29.15,29.15,29.2,14222100.0
2014-07-07T08:00:00+08:00,29.35,29.35,29.65,10216900.0
2014-07-08T08:00:00+08:00,29.65,29.5,29.75,5684400.0
2014-07-09T08:00:00+08:00,29.7,29.05,29.7,8095900.0
2014-07-10T08:00:00+08:00,29.5,29.5,29.8,12568000.0
2014-07-11T08:00:00+08:00,29.75,28.6,28.7,31352200.0
2014-07-14T08:00:00+08:00,28.5,27.5,27.85,14578300.0
2014-07-15T08:00:00+08:00,28.1,27.9,28.1,9191900.0
2014-07-17T08:00:00+08:00,28.1,27.75,28.25,14460300.0
2014-07-18T08:00:00+08:00,28.0,27.85,28.0,7059000.0
2014-07-21T08:00:00+08:00,28.0,27.5,27.55,11768800.0
2014-07-22T08:00:00+08:00,27.5,26.7,26.75,17753700.0
2014-07-23T08:00:00+08:00,26.75,26.25,27.0,17420300.0
2014-07-24T08:00:00+08:00,27.0,26.7,26.7,17991700.0
2014-07-25T08:00:00+08:00,27.0,26.65,26.85,16557800.0
2014-07-28T08:00:00+08:00,26.9,25.85,25.85,12994200.0
2014-07-30T08:00:00+08:00,25.85,25.85,26.1,15162300.0
2014-07-31T08:00:00+08:00,26.05,26.0,26.35,9824700.0
2014-08-01T08:00:00+08:00,25.95,25.75,26.65,16233100.0
2014-08-04T08:00:00+08:00,26.7,26.65,27.65,14820900.0
2014-08-05T08:00:00+08:00,27.65,27.4,27.65,16996100.0
2014-08-06T08:00:00+08:00,27.6,27.55,27.6,13337700.0
2014-08-07T08:00:00+08:00,27.8,27.75,28.2,10904500.0
2014-08-08T08:00:00+08:00,27.8,27.4,27.85,10851300.0
2014-08-11T08:00:00+08:00,27.9,27.3,27.8,5716500.0
2014-08-12T08:00:00+08:00,27.85,27.55,27.55,4107100.0
2014-08-13T08:00:00+08:00,27.6,26.65,27.0,3425900.0
2014-08-14T08:00:00+08:00,27.3,26.7,26.9,5917700.0
2014-08-15T08:00:00+08:00,26.9,25.65,26.0,19927100.0
2014-08-18T08:00:00+08:00,26.0,24.6,24.8,20298800.0
2014-08-19T08:00:00+08:00,25.0,24.95,25.15,8964000.0
2014-08-20T08:00:00+08:00,25.1,24.0,24.25,35379800.0
2014-08-22T08:00:00+08:00,24.1,23.4,25.0,51010000.0
2014-08-26T08:00:00+08:00,25.0,24.45,25.0,34441700.0
2014-08-27T08:00:00+08:00,25.05,24.5,24.85,10819100.0
2014-08-28T08:00:00+08:00,24.9,24.7,24.95,22536600.0
